"case_id","abbrev","signal_density","group_label"
56,"DTN",6716619.04762,"cue"
56,"PCG",10327813.5593,"cue"
56,"PG",25586824.8408,"cue"
56,"PRNc",13265558.952,"cue"
56,"SG",828000,"cue"
56,"SUT",11470982.4561,"cue"
56,"TRN",23478973.5849,"cue"
56,"V",8247664.28571,"cue"
56,"CS",8860095.89041,"cue"
56,"LC",13469200,"cue"
56,"LDT",18278953.4884,"cue"
56,"NI",9347300,"cue"
56,"PRNr",9501561.94252,"cue"
56,"SLC",17799444.4444,"cue"
56,"SLD",15896827.5862,"cue"
56,"NLL",2355487.28814,"cue"
56,"PB",12015695.2381,"cue"
56,"PSV",10044722.2222,"cue"
56,"SOC",4274426.66667,"cue"
56,"LHA",16244051.787,"cue"
56,"LPO",13716423.1738,"cue"
56,"PST",25693800,"cue"
56,"PSTN",24739571.4286,"cue"
56,"RCH",2123017.69912,"cue"
56,"STN",7475428.57143,"cue"
56,"TU",4477733.90558,"cue"
56,"ZI",15582878.8462,"cue"
56,"AHN",11895288.1844,"cue"
56,"MBO",10941207.9208,"cue"
56,"MPN",8515340.90909,"cue"
56,"PH",20528229.5082,"cue"
56,"PMv",13860260,"cue"
56,"PVHd",23697941.1765,"cue"
56,"VMH",7335450.70423,"cue"
56,"ADP",13444538.4615,"cue"
56,"AVP",2401000,"cue"
56,"AVPV",1377666.66667,"cue"
56,"DMH",12429743.1694,"cue"
56,"MEPO",3602600,"cue"
56,"MPO",6401134.32836,"cue"
56,"PD",18310000,"cue"
56,"PS",9611500,"cue"
56,"PVp",3261384.61538,"cue"
56,"PVpo",5250750,"cue"
56,"SBPV",6803117.64706,"cue"
56,"SFO",298750,"cue"
56,"VLPO",1782583.33333,"cue"
56,"ARH",2026000,"cue"
56,"PVH",15692985.2941,"cue"
56,"SO",4172615.38462,"cue"
56,"ATN",11797837.8747,"cue"
56,"EPI",5720755,"cue"
56,"GENv",32261520.2703,"cue"
56,"ILM",15288083.3333,"cue"
56,"LAT",11143973.0994,"cue"
56,"MED",13758340.5573,"cue"
56,"MTN",32166268.8679,"cue"
56,"RT",5809601.67715,"cue"
56,"GENd",8925441.86047,"cue"
56,"PP",6945200,"cue"
56,"SPA",10176928.5714,"cue"
56,"SPF",13450504.065,"cue"
56,"VENT",15365427.3319,"cue"
56,"CUN",14112964.6018,"cue"
56,"III",31878916.6667,"cue"
56,"IV",56127666.6667,"cue"
56,"LT",4868500,"cue"
56,"MRN",15507047.7742,"cue"
56,"ND",39367666.6667,"cue"
56,"PRC",30096083.3333,"cue"
56,"APN",14653011.9332,"cue"
56,"MPT",25883750,"cue"
56,"NOT",11194823.5294,"cue"
56,"NPC",35790780.2198,"cue"
56,"OP",19649233.3333,"cue"
56,"PPT",20407130.4348,"cue"
56,"RN",16170483.6066,"cue"
56,"RR",10656333.3333,"cue"
56,"SCdg",18994449.6788,"cue"
56,"SCdw",12430947.7612,"cue"
56,"SCig",21012967.968,"cue"
56,"SCiw",21791993.5065,"cue"
56,"SNr",4590715.50256,"cue"
56,"VTA",14559508.3612,"cue"
56,"VTN",11678400,"cue"
56,"IC",14951733.8057,"cue"
56,"MEV",17953750,"cue"
56,"NB",7765000,"cue"
56,"PBG",1758034.48276,"cue"
56,"SAG",7473243.24324,"cue"
56,"SCop",19157759.0361,"cue"
56,"SCsg",8404690.87523,"cue"
56,"PPN",13467653.4091,"cue"
56,"CLI",29518750,"cue"
56,"DR",22412000,"cue"
56,"IF",83855333.3333,"cue"
56,"IPN",5594144.73684,"cue"
56,"SNc",7336615.38462,"cue"
56,"BAC",9620333.33333,"cue"
56,"BST",15190905.7239,"cue"
56,"GPe",6211897.10611,"cue"
56,"GPi",7877062.1118,"cue"
56,"MSC",10490952.8302,"cue"
56,"TRS",7796927.08333,"cue"
56,"MA",3214922.48062,"cue"
56,"SI",8755305.74913,"cue"
56,"LS",16662988.806,"cue"
56,"SF",16467528.9256,"cue"
56,"CP",15067881.0581,"cue"
56,"ACB",20843220.8381,"cue"
56,"FS",11805104.8951,"cue"
56,"OT",8767326.86287,"cue"
56,"AAA",11814800,"cue"
56,"BA",14173120,"cue"
56,"CEA",13442832.9854,"cue"
56,"IA",30252304.878,"cue"
56,"MEA",17861298.6577,"cue"
56,"HIP",10536473.0181,"cue"
56,"RHP",10092726.4979,"cue"
56,"ACA",28347676.7583,"cue"
56,"AI",18106207.7235,"cue"
56,"AUD",28418218.3811,"cue"
56,"ECT",22796556.553,"cue"
56,"FRP",9058751.65563,"cue"
56,"GU",13277275.8133,"cue"
56,"ILA",48044600.6944,"cue"
56,"MO",13943581.6849,"cue"
56,"ORB",38369455.3367,"cue"
56,"PERI",10666695.4225,"cue"
56,"PL",27698700.6961,"cue"
56,"PTLp",23674126.7739,"cue"
56,"RSP",15333768.7787,"cue"
56,"SS",20459214.585,"cue"
56,"TEa",22519706.4846,"cue"
56,"VIS",25991787.0474,"cue"
56,"VISC",12265150.9872,"cue"
56,"AOB",7785214.28571,"cue"
56,"AON",27353489.6373,"cue"
56,"COA",15551423.1119,"cue"
56,"DP",16287045.977,"cue"
56,"MOB",21470485.8757,"cue"
56,"NLOT",11779276.4228,"cue"
56,"PAA",15293523.9726,"cue"
56,"PIR",20412610.8964,"cue"
56,"TR",11530288.6364,"cue"
56,"TT",20195564.8604,"cue"
56,"BLAa",39879733.5526,"cue"
56,"BLAp",19000921.5686,"cue"
56,"BLAv",10408577.5862,"cue"
56,"BMA",24092929.3362,"cue"
56,"CLA",52893456.7308,"cue"
56,"EPd",36195369.1099,"cue"
56,"EPv",21694158.7302,"cue"
56,"LA",17916304.1667,"cue"
56,"PA",11495803.2787,"cue"
57,"ACVII",11179500,"control"
57,"GRN",2836126.16822,"control"
57,"IRN",3990370.16575,"control"
57,"MARN",2479352.94118,"control"
57,"PARN",5574812.12121,"control"
57,"VI",2218833.33333,"control"
57,"VII",4684782.14286,"control"
57,"VNC",4962108.35913,"control"
57,"CN",1551089.60573,"control"
57,"NTB",10227250,"control"
57,"B",14194333.3333,"control"
57,"DTN",673916.666667,"control"
57,"PCG",13644750,"control"
57,"PG",34979492.8571,"control"
57,"PRNc",10735248.0237,"control"
57,"SG",16443166.6667,"control"
57,"SUT",15816741.9355,"control"
57,"TRN",32722066.9643,"control"
57,"V",9175386.86131,"control"
57,"CS",14343512.6904,"control"
57,"LC",16058666.6667,"control"
57,"LDT",8123575,"control"
57,"NI",24886565.2174,"control"
57,"PRNr",8176170.11996,"control"
57,"SLC",15180888.8889,"control"
57,"SLD",15150785.7143,"control"
57,"NLL",2325013.15789,"control"
57,"PB",10673340.625,"control"
57,"PSV",10240697.0387,"control"
57,"SOC",6587697.98658,"control"
57,"LHA",13179097.4513,"control"
57,"LPO",8500077.77778,"control"
57,"PST",17897400,"control"
57,"PSTN",16517095.2381,"control"
57,"RCH",3247527.47253,"control"
57,"STN",7761564.51613,"control"
57,"TU",4140401.86916,"control"
57,"ZI",17453367.6768,"control"
57,"AHN",14112316.3842,"control"
57,"MBO",4692495.57522,"control"
57,"MPN",3746483.14607,"control"
57,"PH",17714444.8052,"control"
57,"PMv",9357697.67442,"control"
57,"PVHd",12666222.2222,"control"
57,"VMH",6288787.87879,"control"
57,"ADP",6724687.5,"control"
57,"AVP",2228666.66667,"control"
57,"AVPV",681148.148148,"control"
57,"DMH",13002822.6601,"control"
57,"MEPO",3060144.92754,"control"
57,"MPO",5355453.08311,"control"
57,"PD",6094000,"control"
57,"PS",7297250,"control"
57,"PVp",2660048.3871,"control"
57,"PVpo",2136108.10811,"control"
57,"SBPV",10619621.2121,"control"
57,"SFO",588500,"control"
57,"VLPO",2594454.54545,"control"
57,"ARH",1727702.38095,"control"
57,"PVH",5888933.96226,"control"
57,"PVa",2194428.57143,"control"
57,"PVi",4394488.37209,"control"
57,"SO",5436862.06897,"control"
57,"ATN",9278673.05062,"control"
57,"EPI",7034048.3871,"control"
57,"GENv",10967880.7947,"control"
57,"ILM",8764450.88161,"control"
57,"LAT",6967700.1224,"control"
57,"MED",6721688.37209,"control"
57,"MTN",20358034.0909,"control"
57,"RT",5203250,"control"
57,"GENd",3951087.07124,"control"
57,"PP",8555333.33333,"control"
57,"SPA",3845809.52381,"control"
57,"SPF",13354116.0714,"control"
57,"VENT",13331811.7284,"control"
57,"CUN",7209720.72072,"control"
57,"EW",37876461.5385,"control"
57,"III",17906000,"control"
57,"IV",18120000,"control"
57,"LT",9254000,"control"
57,"MRN",13100797.8047,"control"
57,"ND",27134400,"control"
57,"PRC",19930517.2414,"control"
57,"APN",13004501.2723,"control"
57,"MPT",26034769.2308,"control"
57,"NOT",11998259.2593,"control"
57,"NPC",29193225,"control"
57,"OP",15811440,"control"
57,"PPT",27826250,"control"
57,"RN",13539592.2747,"control"
57,"RR",10777580.2469,"control"
57,"SCdg",14273726.4151,"control"
57,"SCdw",9903700,"control"
57,"SCig",18867211.6228,"control"
57,"SCiw",19733407.5574,"control"
57,"SNr",4810329.28943,"control"
57,"VTA",10431240.6015,"control"
57,"VTN",4958636.36364,"control"
57,"IC",17809405.5056,"control"
57,"MEV",12769833.3333,"control"
57,"NB",6574920,"control"
57,"PBG",2131407.40741,"control"
57,"SAG",5109025.64103,"control"
57,"SCop",16157452.4887,"control"
57,"SCsg",8301093.86973,"control"
57,"PPN",10485984.0426,"control"
57,"CLI",17248740.7407,"control"
57,"DR",14471777.7778,"control"
57,"IF",41085416.6667,"control"
57,"IPN",8355982.45614,"control"
57,"SNc",7950825,"control"
57,"BAC",12390250,"control"
57,"BST",14685110.3789,"control"
57,"GPe",6325747.94069,"control"
57,"GPi",9148543.75,"control"
57,"MSC",6672367.58321,"control"
57,"TRS",6597090.90909,"control"
57,"MA",5334444.44444,"control"
57,"SI",9077742.10077,"control"
57,"LS",19837979.6092,"control"
57,"SF",13156043.1034,"control"
57,"CP",17065786.3331,"control"
57,"ACB",17023145.5161,"control"
57,"FS",17871343.1953,"control"
57,"OT",7968608.20649,"control"
57,"AAA",10512508.1301,"control"
57,"BA",16289888.8889,"control"
57,"CEA",13678731.9392,"control"
57,"IA",16081269.6629,"control"
57,"MEA",14307200,"control"
57,"HIP",11741211.0167,"control"
57,"RHP",12876417.1049,"control"
57,"ACA",14586209.2563,"control"
57,"AI",9789922.75042,"control"
57,"AUD",19092270.8674,"control"
57,"ECT",20568781.3022,"control"
57,"FRP",10518119.6172,"control"
57,"GU",8815061.78161,"control"
57,"ILA",10034259.7087,"control"
57,"MO",13056466.0424,"control"
57,"ORB",12026620.1461,"control"
57,"PERI",20993064.4068,"control"
57,"PL",12030657.81,"control"
57,"PTLp",16455211.6105,"control"
57,"RSP",13210814.9184,"control"
57,"SS",17545470.3147,"control"
57,"TEa",13959699.9176,"control"
57,"VIS",17010885.5668,"control"
57,"VISC",12336155.2106,"control"
57,"AOB",1967937.5,"control"
57,"AON",6781930.45311,"control"
57,"COA",10399526.3158,"control"
57,"DP",11199790.4762,"control"
57,"MOB",2254373.13433,"control"
57,"NLOT",11900920,"control"
57,"PAA",7546460.99291,"control"
57,"PIR",10775748.0748,"control"
57,"TR",11955807.0175,"control"
57,"TT",7694994.04762,"control"
57,"BLAa",12782985.3372,"control"
57,"BLAp",13206034.7222,"control"
57,"BLAv",15508435.1852,"control"
57,"BMA",15158548.5961,"control"
57,"CLA",22480654.5455,"control"
57,"EPd",16371318.7097,"control"
57,"EPv",19457364.0777,"control"
57,"LA",20946494.6237,"control"
57,"PA",14455372.4138,"control"
